v0,Cycle,Smoother,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,V,F,Jacobi,ColorGS,Line,ZebraLine,Cost,Cache
True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,100,7591
True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,100,6891
True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,100,4893
True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,100,984
True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,100,2695
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,100,5564
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,100,4148
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,100,141
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,100,4665
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,100,4307
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,True,False,100,7663
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,False,100,109
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,False,100,4055
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,2367
True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,100,3285
True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,3254
True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,100,6729
True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,3748
True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,100,834
True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,100,3281
True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,2277
True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,1468
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,4962
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,100,7161
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,True,True,True,100,6537
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True,100,236
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,True,True,True,100,7232
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True,100,5212
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,100,7953
True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,100,6206
True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,100,5839
True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,100,4652
True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,100,7613
True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,100,4750
True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,100,5428
True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,100,3118
True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,100,5909
True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,100,903
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,100,6985
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,100,5067
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,100,401
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,100,4078
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,100,3441
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,100,1288
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,100,6364
True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,100,7451
True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,100,5170
True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,100,4564
True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,7258
True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,100,7917
True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,100,6651
